,Calendar,Calendar color,Event,Duration,Duration seconds,Start time,End time
239,30_АйДи,#cd74e6,АйДи,4:00:00,14400.0,2023-01-19 14:00:00+03:00,2023-01-19 18:00:00+03:00
240,30_АйДи,#cd74e6,АйДи,4:00:00,14400.0,2023-02-02 14:00:00+03:00,2023-02-02 18:00:00+03:00
241,30_АйДи,#cd74e6,АйДи,4:00:00,14400.0,2023-02-16 14:00:00+03:00,2023-02-16 18:00:00+03:00
242,30_АйДи,#cd74e6,АйДи,4:00:00,14400.0,2023-03-02 14:00:00+03:00,2023-03-02 18:00:00+03:00
243,30_АйДи,#cd74e6,АйДи,4:00:00,14400.0,2023-03-09 14:00:00+03:00,2023-03-09 18:00:00+03:00
244,30_АйДи,#cd74e6,АйДи,4:00:00,14400.0,2023-03-16 14:00:00+03:00,2023-03-16 18:00:00+03:00
245,30_АйДи,#cd74e6,АйДи,4:00:00,14400.0,2023-03-23 14:00:00+03:00,2023-03-23 18:00:00+03:00
246,30_АйДи,#cd74e6,АйДи,4:00:00,14400.0,2023-03-30 14:00:00+03:00,2023-03-30 18:00:00+03:00
247,30_АйДи,#cd74e6,АйДи,4:00:00,14400.0,2023-04-06 14:00:00+03:00,2023-04-06 18:00:00+03:00
248,30_АйДи,#cd74e6,АйДи,4:00:00,14400.0,2023-04-13 14:00:00+03:00,2023-04-13 18:00:00+03:00
249,30_АйДи,#cd74e6,АйДи,4:00:00,14400.0,2023-01-27 10:00:00+03:00,2023-01-27 14:00:00+03:00
250,30_АйДи,#cd74e6,АйДи,4:00:00,14400.0,2023-01-27 14:30:00+03:00,2023-01-27 18:30:00+03:00
251,30_АйДи,#cd74e6,АйДи,4:00:00,14400.0,2023-02-10 09:30:00+03:00,2023-02-10 13:30:00+03:00
252,30_АйДи,#cd74e6,АйДи,4:00:00,14400.0,2023-02-10 14:00:00+03:00,2023-02-10 18:00:00+03:00
253,30_АйДи,#cd74e6,АйДи,4:00:00,14400.0,2023-02-06 10:00:00+03:00,2023-02-06 14:00:00+03:00
254,30_АйДи,#cd74e6,АйДи,4:00:00,14400.0,2023-02-13 10:00:00+03:00,2023-02-13 14:00:00+03:00
255,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-01-19 19:30:00+03:00,2023-01-19 22:00:00+03:00
256,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-01-26 19:30:00+03:00,2023-01-26 22:00:00+03:00
257,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-02-09 19:30:00+03:00,2023-02-09 22:00:00+03:00
258,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-02-16 19:30:00+03:00,2023-02-16 22:00:00+03:00
259,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-02-23 19:30:00+03:00,2023-02-23 22:00:00+03:00
260,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-03-02 19:30:00+03:00,2023-03-02 22:00:00+03:00
261,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-03-09 19:30:00+03:00,2023-03-09 22:00:00+03:00
262,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-03-16 19:30:00+03:00,2023-03-16 22:00:00+03:00
263,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-03-23 19:30:00+03:00,2023-03-23 22:00:00+03:00
264,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-03-30 19:30:00+03:00,2023-03-30 22:00:00+03:00
265,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-04-06 19:30:00+03:00,2023-04-06 22:00:00+03:00
266,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-04-13 19:30:00+03:00,2023-04-13 22:00:00+03:00
267,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-01-16 19:30:00+03:00,2023-01-16 22:00:00+03:00
268,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-01-23 19:30:00+03:00,2023-01-23 22:00:00+03:00
269,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-01-30 19:30:00+03:00,2023-01-30 22:00:00+03:00
270,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-02-06 19:30:00+03:00,2023-02-06 22:00:00+03:00
271,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-02-20 19:30:00+03:00,2023-02-20 22:00:00+03:00
272,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-02-27 19:30:00+03:00,2023-02-27 22:00:00+03:00
273,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-03-06 19:30:00+03:00,2023-03-06 22:00:00+03:00
274,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-03-13 19:30:00+03:00,2023-03-13 22:00:00+03:00
275,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-03-20 19:30:00+03:00,2023-03-20 22:00:00+03:00
276,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-03-27 19:30:00+03:00,2023-03-27 22:00:00+03:00
277,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-04-03 19:30:00+03:00,2023-04-03 22:00:00+03:00
278,Hop&Scotch,#fad165,Hop&Scotch,2:30:00,9000.0,2023-04-10 19:30:00+03:00,2023-04-10 22:00:00+03:00
279,Hop&Scotch,#fad165,Hop&Scotch,2:00:00,7200.0,2023-01-12 20:00:00+03:00,2023-01-12 22:00:00+03:00
280,Дорога,#c2c2c2,Дорога на метро,1:00:00,3600.0,2023-01-04 13:00:00+03:00,2023-01-04 14:00:00+03:00
281,Дорога,#c2c2c2,Дорога на метро,1:00:00,3600.0,2023-01-04 21:00:00+03:00,2023-01-04 22:00:00+03:00
282,Дорога,#c2c2c2,Дорога на метро,1:00:00,3600.0,2023-01-05 12:00:00+03:00,2023-01-05 13:00:00+03:00
283,Дорога,#c2c2c2,Дорога на метро,1:00:00,3600.0,2023-01-05 21:00:00+03:00,2023-01-05 22:00:00+03:00
284,Дорога,#c2c2c2,Дорога на метро,1:00:00,3600.0,2023-01-06 11:00:00+03:00,2023-01-06 12:00:00+03:00
285,Дорога,#c2c2c2,Дорога на метро,1:00:00,3600.0,2023-01-06 17:00:00+03:00,2023-01-06 18:00:00+03:00
286,Дорога,#c2c2c2,Дорога на метро,1:00:00,3600.0,2023-01-07 12:30:00+03:00,2023-01-07 13:30:00+03:00
287,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-01-07 21:00:00+03:00,2023-01-07 22:10:00+03:00
288,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-01-09 09:30:00+03:00,2023-01-09 11:00:00+03:00
289,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-01-09 12:30:00+03:00,2023-01-09 14:00:00+03:00
290,Дорога,#c2c2c2,Дорога на метро,1:15:00,4500.0,2023-01-10 10:45:00+03:00,2023-01-10 12:00:00+03:00
291,Дорога,#c2c2c2,Дорога на метро,1:15:00,4500.0,2023-01-10 20:15:00+03:00,2023-01-10 21:30:00+03:00
292,Дорога,#c2c2c2,Дорога на метро,1:15:00,4500.0,2023-01-11 10:45:00+03:00,2023-01-11 12:00:00+03:00
293,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-01-11 17:00:00+03:00,2023-01-11 18:10:00+03:00
294,Дорога,#c2c2c2,Дорога на автобусе,1:00:00,3600.0,2023-01-12 18:00:00+03:00,2023-01-12 19:00:00+03:00
295,Дорога,#c2c2c2,Дорога на метро,1:15:00,4500.0,2023-01-12 08:00:00+03:00,2023-01-12 09:15:00+03:00
296,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-01-13 18:30:00+03:00,2023-01-13 19:50:00+03:00
297,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-01-13 08:30:00+03:00,2023-01-13 09:50:00+03:00
298,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-01-12 22:00:00+03:00,2023-01-12 23:30:00+03:00
299,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-01-16 08:10:00+03:00,2023-01-16 09:30:00+03:00
300,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-01-16 18:00:00+03:00,2023-01-16 19:20:00+03:00
301,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-01-16 22:00:00+03:00,2023-01-16 23:40:00+03:00
302,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-01-17 12:30:00+03:00,2023-01-17 14:00:00+03:00
303,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-01-17 21:00:00+03:00,2023-01-17 22:10:00+03:00
304,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-01-18 12:30:00+03:00,2023-01-18 14:00:00+03:00
305,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-01-19 08:10:00+03:00,2023-01-19 09:30:00+03:00
306,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-01-19 18:00:00+03:00,2023-01-19 19:20:00+03:00
307,Дорога,#c2c2c2,Дорога на метро,1:00:00,3600.0,2023-01-17 16:00:00+03:00,2023-01-17 17:00:00+03:00
308,Дорога,#c2c2c2,Дорога на метро,1:00:00,3600.0,2023-01-18 16:00:00+03:00,2023-01-18 17:00:00+03:00
309,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-01-19 22:00:00+03:00,2023-01-19 23:40:00+03:00
310,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-01-18 19:30:00+03:00,2023-01-18 20:40:00+03:00
311,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-01-23 08:10:00+03:00,2023-01-23 09:30:00+03:00
312,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-01-30 08:10:00+03:00,2023-01-30 09:30:00+03:00
313,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-02-27 08:10:00+03:00,2023-02-27 09:30:00+03:00
314,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-03-20 08:10:00+03:00,2023-03-20 09:30:00+03:00
315,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-04-03 08:10:00+03:00,2023-04-03 09:30:00+03:00
316,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-04-10 08:10:00+03:00,2023-04-10 09:30:00+03:00
317,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-02-02 08:10:00+03:00,2023-02-02 09:30:00+03:00
318,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-02-16 08:10:00+03:00,2023-02-16 09:30:00+03:00
319,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-03-02 08:10:00+03:00,2023-03-02 09:30:00+03:00
320,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-03-09 08:10:00+03:00,2023-03-09 09:30:00+03:00
321,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-03-16 08:10:00+03:00,2023-03-16 09:30:00+03:00
322,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-03-23 08:10:00+03:00,2023-03-23 09:30:00+03:00
323,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-03-30 08:10:00+03:00,2023-03-30 09:30:00+03:00
324,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-04-06 08:10:00+03:00,2023-04-06 09:30:00+03:00
325,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-04-13 08:10:00+03:00,2023-04-13 09:30:00+03:00
326,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-01-23 18:10:00+03:00,2023-01-23 19:20:00+03:00
327,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-01-30 18:10:00+03:00,2023-01-30 19:20:00+03:00
328,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-02-06 18:10:00+03:00,2023-02-06 19:20:00+03:00
329,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-02-20 18:10:00+03:00,2023-02-20 19:20:00+03:00
330,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-02-27 18:10:00+03:00,2023-02-27 19:20:00+03:00
331,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-03-06 18:10:00+03:00,2023-03-06 19:20:00+03:00
332,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-03-13 18:10:00+03:00,2023-03-13 19:20:00+03:00
333,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-03-20 18:10:00+03:00,2023-03-20 19:20:00+03:00
334,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-03-27 18:10:00+03:00,2023-03-27 19:20:00+03:00
335,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-04-03 18:10:00+03:00,2023-04-03 19:20:00+03:00
336,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-04-10 18:10:00+03:00,2023-04-10 19:20:00+03:00
337,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-01-26 18:10:00+03:00,2023-01-26 19:20:00+03:00
338,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-02-02 18:10:00+03:00,2023-02-02 19:20:00+03:00
339,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-02-16 18:10:00+03:00,2023-02-16 19:20:00+03:00
340,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-03-02 18:10:00+03:00,2023-03-02 19:20:00+03:00
341,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-03-09 18:10:00+03:00,2023-03-09 19:20:00+03:00
342,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-03-16 18:10:00+03:00,2023-03-16 19:20:00+03:00
343,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-03-23 18:10:00+03:00,2023-03-23 19:20:00+03:00
344,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-03-30 18:10:00+03:00,2023-03-30 19:20:00+03:00
345,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-04-06 18:10:00+03:00,2023-04-06 19:20:00+03:00
346,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-04-13 18:10:00+03:00,2023-04-13 19:20:00+03:00
347,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-01-23 22:00:00+03:00,2023-01-23 23:40:00+03:00
348,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-01-30 22:00:00+03:00,2023-01-30 23:40:00+03:00
349,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-02-06 22:00:00+03:00,2023-02-06 23:40:00+03:00
350,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-02-20 22:00:00+03:00,2023-02-20 23:40:00+03:00
351,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-02-27 22:00:00+03:00,2023-02-27 23:40:00+03:00
352,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-03-06 22:00:00+03:00,2023-03-06 23:40:00+03:00
353,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-03-13 22:00:00+03:00,2023-03-13 23:40:00+03:00
354,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-03-20 22:00:00+03:00,2023-03-20 23:40:00+03:00
355,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-03-27 22:00:00+03:00,2023-03-27 23:40:00+03:00
356,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-04-03 22:00:00+03:00,2023-04-03 23:40:00+03:00
357,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-04-10 22:00:00+03:00,2023-04-10 23:40:00+03:00
358,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-01-26 22:00:00+03:00,2023-01-26 23:40:00+03:00
359,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-02-09 22:00:00+03:00,2023-02-09 23:40:00+03:00
360,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-02-16 22:00:00+03:00,2023-02-16 23:40:00+03:00
361,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-02-23 22:00:00+03:00,2023-02-23 23:40:00+03:00
362,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-03-02 22:00:00+03:00,2023-03-02 23:40:00+03:00
363,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-03-09 22:00:00+03:00,2023-03-09 23:40:00+03:00
364,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-03-16 22:00:00+03:00,2023-03-16 23:40:00+03:00
365,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-03-23 22:00:00+03:00,2023-03-23 23:40:00+03:00
366,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-03-30 22:00:00+03:00,2023-03-30 23:40:00+03:00
367,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-04-06 22:00:00+03:00,2023-04-06 23:40:00+03:00
368,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-04-13 22:00:00+03:00,2023-04-13 23:40:00+03:00
369,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-01-27 08:40:00+03:00,2023-01-27 10:00:00+03:00
370,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-01-25 09:10:00+03:00,2023-01-25 10:40:00+03:00
371,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-01-25 11:00:00+03:00,2023-01-25 12:30:00+03:00
372,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-01-26 08:30:00+03:00,2023-01-26 10:00:00+03:00
373,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-01-26 10:45:00+03:00,2023-01-26 12:15:00+03:00
374,Дорога,#c2c2c2,Дорога на метро,1:00:00,3600.0,2023-01-27 18:30:00+03:00,2023-01-27 19:30:00+03:00
375,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-01-31 09:00:00+03:00,2023-01-31 10:20:00+03:00
376,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-01-31 07:20:00+03:00,2023-01-31 08:30:00+03:00
377,Дорога,#c2c2c2,Дорога до сантех,1:00:00,3600.0,2023-01-31 13:15:00+03:00,2023-01-31 14:15:00+03:00
378,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-02-03 08:30:00+03:00,2023-02-03 10:00:00+03:00
379,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-02-10 08:10:00+03:00,2023-02-10 09:30:00+03:00
380,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-02-10 18:10:00+03:00,2023-02-10 19:20:00+03:00
381,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-02-09 18:10:00+03:00,2023-02-09 19:20:00+03:00
382,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-02-06 06:45:00+03:00,2023-02-06 08:15:00+03:00
383,Дорога,#c2c2c2,Дорога на метро,1:15:00,4500.0,2023-02-03 10:15:00+03:00,2023-02-03 11:30:00+03:00
384,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-02-06 08:30:00+03:00,2023-02-06 09:50:00+03:00
385,Дорога,#c2c2c2,Дорога на метро,1:00:00,3600.0,2023-02-03 18:30:00+03:00,2023-02-03 19:30:00+03:00
386,Дорога,#c2c2c2,Дорога пешком,0:45:00,2700.0,2023-02-03 21:45:00+03:00,2023-02-03 22:30:00+03:00
387,Дорога,#c2c2c2,Электричка до Коли,1:48:00,6480.0,2023-02-05 09:13:00+03:00,2023-02-05 11:01:00+03:00
388,Дорога,#c2c2c2,Электричка от Коли,1:46:00,6360.0,2023-02-05 17:49:00+03:00,2023-02-05 19:35:00+03:00
389,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-02-05 07:40:00+03:00,2023-02-05 09:10:00+03:00
390,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-02-08 08:40:00+03:00,2023-02-08 10:00:00+03:00
391,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-02-11 08:40:00+03:00,2023-02-11 10:10:00+03:00
392,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-02-11 10:30:00+03:00,2023-02-11 12:00:00+03:00
393,Дорога,#c2c2c2,Дорога на метро,0:55:00,3300.0,2023-02-05 19:45:00+03:00,2023-02-05 20:40:00+03:00
394,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-02-07 09:10:00+03:00,2023-02-07 10:30:00+03:00
395,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-02-07 16:45:00+03:00,2023-02-07 18:05:00+03:00
396,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-02-08 13:15:00+03:00,2023-02-08 14:35:00+03:00
397,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-02-13 08:50:00+03:00,2023-02-13 10:00:00+03:00
398,Дорога,#c2c2c2,Дорога на метро,1:40:00,6000.0,2023-02-13 06:45:00+03:00,2023-02-13 08:25:00+03:00
399,Дорога,#c2c2c2,Дорога,1:30:00,5400.0,2023-02-14 10:30:00+03:00,2023-02-14 12:00:00+03:00
400,Дорога,#c2c2c2,Дорога,0:40:00,2400.0,2023-02-12 18:50:00+03:00,2023-02-12 19:30:00+03:00
401,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-02-13 18:10:00+03:00,2023-02-13 19:40:00+03:00
402,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-02-15 08:40:00+03:00,2023-02-15 10:00:00+03:00
403,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-02-15 16:00:00+03:00,2023-02-15 17:30:00+03:00
404,Дорога,#c2c2c2,Дорога на метро,2:00:00,7200.0,2023-02-18 08:00:00+03:00,2023-02-18 10:00:00+03:00
405,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-02-20 06:30:00+03:00,2023-02-20 08:00:00+03:00
406,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-02-20 08:20:00+03:00,2023-02-20 09:30:00+03:00
407,Дорога,#c2c2c2,Дорога на метро,1:00:00,3600.0,2023-02-21 16:00:00+03:00,2023-02-21 17:00:00+03:00
408,Дорога,#c2c2c2,Дорога на метро,1:00:00,3600.0,2023-02-21 17:30:00+03:00,2023-02-21 18:30:00+03:00
409,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-02-22 08:40:00+03:00,2023-02-22 10:00:00+03:00
410,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-02-23 18:10:00+03:00,2023-02-23 19:30:00+03:00
411,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-02-23 11:15:00+03:00,2023-02-23 12:25:00+03:00
412,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-02-22 16:45:00+03:00,2023-02-22 18:05:00+03:00
413,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-02-24 15:00:00+03:00,2023-02-24 16:20:00+03:00
414,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-02-24 19:30:00+03:00,2023-02-24 21:00:00+03:00
415,Дорога,#c2c2c2,Дорога на метро,1:00:00,3600.0,2023-02-26 14:30:00+03:00,2023-02-26 15:30:00+03:00
416,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-02-28 09:15:00+03:00,2023-02-28 10:45:00+03:00
417,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-02-28 11:00:00+03:00,2023-02-28 12:30:00+03:00
418,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-03-01 13:45:00+03:00,2023-03-01 15:15:00+03:00
419,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-03-03 08:30:00+03:00,2023-03-03 10:00:00+03:00
420,Дорога,#c2c2c2,Дорога на метро,1:00:00,3600.0,2023-02-26 19:30:00+03:00,2023-02-26 20:30:00+03:00
421,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-03-01 16:30:00+03:00,2023-03-01 18:00:00+03:00
422,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-03-07 12:20:00+03:00,2023-03-07 13:50:00+03:00
423,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-03-07 14:00:00+03:00,2023-03-07 15:30:00+03:00
424,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-03-13 09:00:00+03:00,2023-03-13 10:10:00+03:00
425,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-03-13 07:10:00+03:00,2023-03-13 08:40:00+03:00
426,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-03-17 09:00:00+03:00,2023-03-17 10:30:00+03:00
427,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-03-17 10:40:00+03:00,2023-03-17 12:10:00+03:00
428,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-03-06 07:00:00+03:00,2023-03-06 08:30:00+03:00
429,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-03-04 08:50:00+03:00,2023-03-04 10:00:00+03:00
430,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-03-08 17:50:00+03:00,2023-03-08 19:00:00+03:00
431,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-03-08 19:20:00+03:00,2023-03-08 20:30:00+03:00
432,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-03-04 16:30:00+03:00,2023-03-04 17:50:00+03:00
433,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-03-05 17:20:00+03:00,2023-03-05 18:30:00+03:00
434,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-03-05 21:00:00+03:00,2023-03-05 22:30:00+03:00
435,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-03-10 08:30:00+03:00,2023-03-10 10:00:00+03:00
436,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-03-10 11:30:00+03:00,2023-03-10 13:00:00+03:00
437,Дорога,#c2c2c2,Дорога на метро,1:00:00,3600.0,2023-03-14 08:00:00+03:00,2023-03-14 09:00:00+03:00
438,Дорога,#c2c2c2,Дорога на метро,1:10:00,4200.0,2023-03-06 08:40:00+03:00,2023-03-06 09:50:00+03:00
439,Дорога,#c2c2c2,Дорога на метро,1:00:00,3600.0,2023-03-14 09:15:00+03:00,2023-03-14 10:15:00+03:00
440,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-03-15 21:00:00+03:00,2023-03-15 22:30:00+03:00
441,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-03-15 17:30:00+03:00,2023-03-15 19:00:00+03:00
442,Дорога,#c2c2c2,Дорога на метро,1:20:00,4800.0,2023-03-21 08:40:00+03:00,2023-03-21 10:00:00+03:00
443,Дорога,#c2c2c2,Дорога на метро,1:30:00,5400.0,2023-03-24 09:00:00+03:00,2023-03-24 10:30:00+03:00
